Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Mexico,3/13/22,5606827,321103,,,1191,,4387.4534023125625,,,,,484,MEX,2022/03/13,49,186402474,261421
Mexico,3/14/22,5607845,321115,,,1018,,4388.250007516103,,,,,484,MEX,2022/03/14,12,186532017,129543
Mexico,3/16/22,5613870,321375,,,6025,,4392.964689590106,,,,,484,MEX,2022/03/16,260,187180552,384512
Mexico,3/17/22,5624954,321806,,,11084,,4401.638139566578,,,,,484,MEX,2022/03/17,431,187650994,470442
Mexico,3/19/22,5629814,321931,,,4860,,4405.4411860196315,,,,,484,MEX,2022/03/19,125,188160158,0
Mexico,3/20/22,5633928,322072,,,4114,,4408.66047266734,,,,,484,MEX,2022/03/20,141,188160158,0
Mexico,3/21/22,5634829,322092,,,901,,4409.365523048864,,,,,484,MEX,2022/03/21,20,188763277,603119
Mexico,3/22/22,5636054,322119,,,1225,,4410.32410986059,,,,,484,MEX,2022/03/22,27,188885665,122388
Mexico,3/24/22,5640305,322277,,,4251,,4413.650601727243,,,,,484,MEX,2022/03/24,158,189401299,515634
Mexico,3/25/22,5647041,322634,,,6736,,4418.92165541197,,,,,484,MEX,2022/03/25,357,189401299,0
Mexico,3/26/22,5647041,322634,,,0,,4418.92165541197,,,,,484,MEX,2022/03/26,0,189804498,403199
Micronesia,2/27/22,1,0,,,0,,0.8786188112287484,,,,,583,FSM,2022/02/27,0,103551,0
Micronesia,3/26/22,1,0,,,0,,0.8786188112287484,,,,,583,FSM,2022/03/26,0,115562,0
Moldova,2/27/22,501312,11213,,,500,,12427.283046473158,,,,,498,MDA,2022/02/27,12,2061624,2132
Moldova,2/28/22,501800,11216,,,488,,12439.380331450735,,,,,498,MDA,2022/02/28,3,2061624,0
Moldova,3/1/22,502386,11228,,,586,,12453.906989231185,,,,,498,MDA,2022/03/01,12,2067005,5381
Moldova,3/2/22,502956,11242,,,570,,12468.037014717289,,,,,498,MDA,2022/03/02,14,2070811,3806
Moldova,3/3/22,503690,11254,,,734,,12486.232521220447,,,,,498,MDA,2022/03/03,12,2074352,3541
Moldova,3/4/22,504307,11269,,,617,,12501.527654071195,,,,,498,MDA,2022/03/04,15,2078446,4094
Moldova,3/5/22,504875,11285,,,568,,12515.608100520505,,,,,498,MDA,2022/03/05,16,2082297,3851
Moldova,3/6/22,505393,11292,,,518,,12528.449071049983,,,,,498,MDA,2022/03/06,7,2083850,1553
Moldova,3/7/22,505644,11293,,,251,,12534.671240167547,,,,,498,MDA,2022/03/07,1,2083850,0
Moldova,3/8/22,505996,11298,,,352,,12543.397150643177,,,,,498,MDA,2022/03/08,5,2086634,2784
Moldova,3/9/22,506222,11304,,,226,,12548.999581800825,,,,,498,MDA,2022/03/09,6,2090321,3687
Moldova,3/10/22,506681,11319,,,459,,12560.377970744898,,,,,498,MDA,2022/03/10,15,2094214,3893
Moldova,3/11/22,507028,11333,,,347,,12568.979933628543,,,,,498,MDA,2022/03/11,14,2094214,0
Moldova,3/12/22,507599,11339,,,571,,12583.134748633043,,,,,498,MDA,2022/03/12,6,2094214,0
Moldova,3/13/22,507994,11346,,,395,,12592.92660839973,,,,,498,MDA,2022/03/13,7,2094214,0
Moldova,3/14/22,508235,11350,,,241,,12598.900882333328,,,,,498,MDA,2022/03/14,4,2099809,5595
Moldova,3/15/22,508578,11357,,,343,,12607.403687143387,,,,,498,MDA,2022/03/15,7,2103369,3560
Moldova,3/16/22,508917,11368,,,339,,12615.80733387986,,,,,498,MDA,2022/03/16,11,2107217,3848
Moldova,3/17/22,509367,11373,,,450,,12626.962617158362,,,,,498,MDA,2022/03/17,5,2110481,3264
Moldova,3/18/22,509834,11378,,,467,,12638.53932224961,,,,,498,MDA,2022/03/18,5,2111987,1506
Moldova,3/19/22,510206,11381,,,372,,12647.761023093171,,,,,498,MDA,2022/03/19,3,2111987,0
Moldova,3/20/22,510460,11389,,,254,,12654.057560765927,,,,,498,MDA,2022/03/20,8,2112400,413
Moldova,3/21/22,510700,11389,,,240,,12660.007045181128,,,,,498,MDA,2022/03/21,0,2112563,163
Moldova,3/22/22,510973,11392,,,273,,12666.77458370342,,,,,498,MDA,2022/03/22,3,2113955,1392
Moldova,3/23/22,511231,11401,,,258,,12673.170279449761,,,,,498,MDA,2022/03/23,9,2115629,1674
Moldova,3/24/22,511662,11408,,,431,,12683.854561878728,,,,,498,MDA,2022/03/24,7,2117174,1545
Moldova,3/25/22,512047,11409,,,385,,12693.398526461448,,,,,498,MDA,2022/03/25,1,2118777,1603
Moldova,3/26/22,512386,11415,,,339,,12701.80217319792,,,,,498,MDA,2022/03/26,6,2120425,1648
Monaco,2/27/22,9359,51,,,0,,23848.23157680155,,,,,492,MCO,2022/02/27,0,49980,0
Monaco,3/1/22,9445,51,,,86,,24067.373356436652,,,,,492,MCO,2022/03/01,0,49980,0
Monaco,3/5/22,9537,51,,,92,,24301.804097441647,,,,,492,MCO,2022/03/05,0,49980,0
Monaco,3/6/22,9539,51,,,2,,24306.900417898276,,,,,492,MCO,2022/03/06,0,49980,0
Monaco,3/8/22,9605,51,,,66,,24475.07899296708,,,,,492,MCO,2022/03/08,0,49980,0
Monaco,3/9/22,9654,51,,,49,,24599.93884415452,,,,,492,MCO,2022/03/09,0,49980,0
Monaco,3/11/22,9736,51,,,82,,24808.887982876364,,,,,492,MCO,2022/03/11,0,49980,0
Monaco,3/12/22,9777,51,,,41,,24913.362552237286,,,,,492,MCO,2022/03/12,0,49980,0
Monaco,3/13/22,9777,52,,,0,,24913.362552237286,,,,,492,MCO,2022/03/13,1,49980,0
Monaco,3/14/22,9827,52,,,50,,25040.77056365304,,,,,492,MCO,2022/03/14,0,49980,0
Monaco,3/15/22,9901,52,,,74,,25229.334420548363,,,,,492,MCO,2022/03/15,0,49980,0
Monaco,3/16/22,9964,53,,,63,,25389.86851493222,,,,,492,MCO,2022/03/16,1,49980,0
Monaco,3/17/22,10015,54,,,51,,25519.824686576292,,,,,492,MCO,2022/03/17,1,49980,0
Monaco,3/18/22,10063,54,,,48,,25642.13637753542,,,,,492,MCO,2022/03/18,0,49980,0
Monaco,3/19/22,10124,54,,,61,,25797.574151462642,,,,,492,MCO,2022/03/19,0,49980,0
Monaco,3/20/22,10127,54,,,3,,25805.21863214759,,,,,492,MCO,2022/03/20,0,49980,0
Monaco,3/21/22,10175,54,,,48,,25927.530323106716,,,,,492,MCO,2022/03/21,0,49980,0
Monaco,3/22/22,10272,54,,,97,,26174.701865253286,,,,,492,MCO,2022/03/22,0,49980,0
Monaco,3/23/22,10369,54,,,97,,26421.873407399857,,,,,492,MCO,2022/03/23,0,49980,0
Monaco,3/24/22,10431,54,,,62,,26579.8593415554,,,,,492,MCO,2022/03/24,0,49980,0
Monaco,3/25/22,10490,54,,,59,,26730.20079502599,,,,,492,MCO,2022/03/25,0,49980,0
Monaco,3/26/22,10530,54,,,40,,26832.127204158598,,,,,492,MCO,2022/03/26,0,49980,0
Mongolia,2/27/22,905968,2168,,,0,,27635.36622119079,,,,,496,MNG,2022/02/27,0,5556224,12816
Mongolia,2/28/22,908157,2170,,,2189,,27702.13879666607,,,,,496,MNG,2022/02/28,2,5556224,0
Mongolia,3/1/22,908157,2171,,,0,,27702.13879666607,,,,,496,MNG,2022/03/01,1,5556224,0
Mongolia,3/2/22,909379,2171,,,1222,,27739.414304766018,,,,,496,MNG,2022/03/02,0,5556224,0
Mongolia,3/3/22,910377,2173,,,998,,27769.856986503946,,,,,496,MNG,2022/03/03,2,5556224,0
Mongolia,3/4/22,911183,2173,,,806,,27794.442959931574,,,,,496,MNG,2022/03/04,0,5556224,0
Mongolia,3/5/22,911183,2174,,,0,,27794.442959931574,,,,,496,MNG,2022/03/05,1,5556224,0
Mongolia,3/6/22,911183,2176,,,0,,27794.442959931574,,,,,496,MNG,2022/03/06,2,5568712,12488
Mongolia,3/7/22,913255,2176,,,2072,,27857.64660378026,,,,,496,MNG,2022/03/07,0,5568712,0
Mongolia,3/8/22,913444,2176,,,189,,27863.411801023216,,,,,496,MNG,2022/03/08,0,5568712,0
Mongolia,3/9/22,914016,2177,,,572,,27880.859911197662,,,,,496,MNG,2022/03/09,1,5568712,0
Mongolia,3/10/22,914536,2177,,,520,,27896.721829538063,,,,,496,MNG,2022/03/10,0,5568712,0
Mongolia,3/14/22,915811,2177,,,1275,,27935.61403316117,,,,,496,MNG,2022/03/14,0,5568712,0
Mongolia,3/15/22,915908,2177,,,97,,27938.57289100544,,,,,496,MNG,2022/03/15,0,5568712,0
Mongolia,3/16/22,916126,2177,,,218,,27945.222695232762,,,,,496,MNG,2022/03/16,0,5568712,0
Mongolia,3/17/22,916445,2177,,,319,,27954.953372060816,,,,,496,MNG,2022/03/17,0,5568712,0
Mongolia,3/18/22,916723,2177,,,278,,27963.43339763511,,,,,496,MNG,2022/03/18,0,5580780,12068
Mongolia,3/21/22,917213,2177,,,490,,27978.38020530203,,,,,496,MNG,2022/03/21,0,5580780,0
Mongolia,3/23/22,917406,2177,,,193,,27984.26741730145,,,,,496,MNG,2022/03/23,0,5580780,0
Mongolia,3/24/22,917579,2177,,,173,,27989.544555518543,,,,,496,MNG,2022/03/24,0,5580780,0
Mongolia,3/25/22,917732,2177,,,153,,27994.211619953316,,,,,496,MNG,2022/03/25,0,5580780,0
Mongolia,3/26/22,917732,2177,,,0,,27994.211619953316,,,,,496,MNG,2022/03/26,0,5580780,0
Montenegro,2/27/22,230120,2676,,,109,,36639.69480720056,,,,,499,MNE,2022/02/27,2,662356,0
Montenegro,2/28/22,230207,2680,,,87,,36653.546942817746,,,,,499,MNE,2022/02/28,4,662356,0
Montenegro,3/1/22,230363,2682,,,156,,36678.38525495891,,,,,499,MNE,2022/03/01,2,662356,0
Montenegro,3/2/22,230512,2682,,,149,,36702.1090274527,,,,,499,MNE,2022/03/02,0,662356,0
Montenegro,3/3/22,230631,2682,,,119,,36721.05620145782,,,,,499,MNE,2022/03/03,0,662356,0
Montenegro,3/4/22,230759,2684,,,128,,36741.43635500954,,,,,499,MNE,2022/03/04,2,662356,0
Montenegro,3/5/22,230887,2685,,,128,,36761.816508561256,,,,,499,MNE,2022/03/05,1,662356,0
Montenegro,3/6/22,230958,2685,,,71,,36773.12112498448,,,,,499,MNE,2022/03/06,0,662356,0
Montenegro,3/7/22,231011,2686,,,53,,36781.559782314485,,,,,499,MNE,2022/03/07,1,662356,0
Montenegro,3/8/22,231115,2689,,,104,,36798.118657075254,,,,,499,MNE,2022/03/08,3,662356,0
Montenegro,3/9/22,231227,2690,,,112,,36815.95129143301,,,,,499,MNE,2022/03/09,1,662356,0
Montenegro,3/10/22,231313,2692,,,86,,36829.64420710057,,,,,499,MNE,2022/03/10,2,662356,0
Montenegro,3/11/22,231391,2692,,,78,,36842.06336317115,,,,,499,MNE,2022/03/11,0,662356,0
Montenegro,3/12/22,231488,2692,,,97,,36857.507698284564,,,,,499,MNE,2022/03/12,0,662356,0
Montenegro,3/13/22,231557,2693,,,69,,36868.49387480854,,,,,499,MNE,2022/03/13,1,662356,0
Montenegro,3/14/22,231613,2693,,,56,,36877.410191987416,,,,,499,MNE,2022/03/14,0,662356,0
Montenegro,3/15/22,231719,2695,,,106,,36894.28750664743,,,,,499,MNE,2022/03/15,2,662356,0
Montenegro,3/16/22,231816,2695,,,97,,36909.73184176085,,,,,499,MNE,2022/03/16,0,662356,0
Montenegro,3/17/22,231927,2696,,,111,,36927.405256168975,,,,,499,MNE,2022/03/17,1,662356,0
Montenegro,3/18/22,232038,2696,,,111,,36945.07867057711,,,,,499,MNE,2022/03/18,0,662356,0
Montenegro,3/19/22,232117,2696,,,79,,36957.65704659731,,,,,499,MNE,2022/03/19,0,662356,0
Montenegro,3/20/22,232193,2696,,,76,,36969.75776276864,,,,,499,MNE,2022/03/20,0,662356,0
Montenegro,3/21/22,232249,2696,,,56,,36978.67407994752,,,,,499,MNE,2022/03/21,0,662356,0
Montenegro,3/22/22,232376,2696,,,127,,36998.89501354962,,,,,499,MNE,2022/03/22,0,662356,0
Montenegro,3/23/22,232462,2696,,,86,,37012.58792921718,,,,,499,MNE,2022/03/23,0,662356,0
Montenegro,3/24/22,232561,2698,,,99,,37028.35070422984,,,,,499,MNE,2022/03/24,2,667673,5317
Montenegro,3/25/22,232626,2698,,,65,,37038.70000095532,,,,,499,MNE,2022/03/25,0,667880,207
Montenegro,3/26/22,232727,2698,,,101,,37054.781215867224,,,,,499,MNE,2022/03/26,0,668009,129
Morocco,2/27/22,1160892,15978,,,142,,3145.1488758311375,,,,,504,MAR,2022/02/27,8,53027113,0
Morocco,2/28/22,1160975,15988,,,83,,3145.3737437402056,,,,,504,MAR,2022/02/28,10,53027113,0
Morocco,3/1/22,1161131,15994,,,156,,3145.7963870391773,,,,,504,MAR,2022/03/01,6,53027113,0
Morocco,3/2/22,1161290,16002,,,159,,3146.227158093898,,,,,504,MAR,2022/03/02,8,53027113,0
Morocco,3/3/22,1161392,16006,,,102,,3146.5035017893797,,,,,504,MAR,2022/03/03,4,53027113,0
Morocco,3/4/22,1161506,16009,,,114,,3146.812356507859,,,,,504,MAR,2022/03/04,3,53027113,0
Morocco,3/5/22,1161586,16015,,,80,,3147.0290966611774,,,,,504,MAR,2022/03/05,6,53027113,0
Morocco,3/6/22,1161646,16017,,,60,,3147.1916517761665,,,,,504,MAR,2022/03/06,2,53027113,0
Morocco,3/7/22,1161698,16022,,,52,,3147.3325328758237,,,,,504,MAR,2022/03/07,5,53027113,0
Morocco,3/8/22,1161776,16029,,,78,,3147.5438545253096,,,,,504,MAR,2022/03/08,7,53027113,0
Morocco,3/9/22,1161848,16029,,,72,,3147.7389206632965,,,,,504,MAR,2022/03/09,0,53027113,0
Morocco,3/10/22,1161925,16033,,,77,,3147.9475330608657,,,,,504,MAR,2022/03/10,4,53027113,0
Morocco,3/11/22,1161980,16034,,,55,,3148.096541916272,,,,,504,MAR,2022/03/11,1,53027113,0
Morocco,3/12/22,1162040,16036,,,60,,3148.2590970312613,,,,,504,MAR,2022/03/12,2,53027113,0
Morocco,3/13/22,1162096,16039,,,56,,3148.4108151385844,,,,,504,MAR,2022/03/13,3,53027113,0
Morocco,3/14/22,1162125,16043,,,29,,3148.4893834441623,,,,,504,MAR,2022/03/14,4,53027113,0
Morocco,3/15/22,1162236,16046,,,111,,3148.7901104068924,,,,,504,MAR,2022/03/15,3,53027113,0
Morocco,3/16/22,1162288,16048,,,52,,3148.9309915065496,,,,,504,MAR,2022/03/16,2,53027113,0
Morocco,3/17/22,1162322,16050,,,34,,3149.0231060717097,,,,,504,MAR,2022/03/17,2,53027113,0
Morocco,3/18/22,1162374,16050,,,52,,3149.163987171367,,,,,504,MAR,2022/03/18,0,53027113,0
Morocco,3/19/22,1162444,16051,,,70,,3149.353634805521,,,,,504,MAR,2022/03/19,1,53027113,0
Morocco,3/20/22,1162497,16052,,,53,,3149.497225157095,,,,,504,MAR,2022/03/20,1,53027113,0
Morocco,3/21/22,1162539,16052,,,42,,3149.6110137375867,,,,,504,MAR,2022/03/21,0,53027113,0
Morocco,3/22/22,1162626,16053,,,87,,3149.846718654321,,,,,504,MAR,2022/03/22,1,53027113,0
Morocco,3/23/22,1162686,16055,,,60,,3150.0092737693103,,,,,504,MAR,2022/03/23,2,53027113,0
Morocco,3/24/22,1162764,16056,,,78,,3150.2205954187957,,,,,504,MAR,2022/03/24,1,53027113,0
Morocco,3/25/22,1162841,16056,,,77,,3150.4292078163653,,,,,504,MAR,2022/03/25,0,53027113,0
Morocco,3/26/22,1162923,16057,,,82,,3150.6513664735166,,,,,504,MAR,2022/03/26,1,53027113,0
Mozambique,2/27/22,225038,2192,,,2,,719.9963782298983,,,,,508,MOZ,2022/02/27,0,19788759,0
Mozambique,2/28/22,225047,2192,,,9,,720.0251732218733,,,,,508,MOZ,2022/02/28,0,19788759,0
Mozambique,3/1/22,225063,2192,,,16,,720.0763643187177,,,,,508,MOZ,2022/03/01,0,19788759,0
Mozambique,3/2/22,225080,2193,,,17,,720.1307548591149,,,,,508,MOZ,2022/03/02,1,19788759,0
Mozambique,3/3/22,225100,2194,,,20,,720.1947437301704,,,,,508,MOZ,2022/03/03,1,19788759,0
Mozambique,3/4/22,225121,2195,,,21,,720.2619320447787,,,,,508,MOZ,2022/03/04,1,19788759,0
Mozambique,3/5/22,225135,2196,,,14,,720.3067242545177,,,,,508,MOZ,2022/03/05,1,19788759,0
Mozambique,3/6/22,225140,2196,,,5,,720.3227214722815,,,,,508,MOZ,2022/03/06,0,19788759,0
Mozambique,3/8/22,225150,2197,,,10,,720.3547159078094,,,,,508,MOZ,2022/03/08,1,19788759,0
Mozambique,3/9/22,225159,2198,,,9,,720.3835108997843,,,,,508,MOZ,2022/03/09,1,19788759,0
Mozambique,3/10/22,225162,2198,,,3,,720.3931092304426,,,,,508,MOZ,2022/03/10,0,19788759,0
Mozambique,3/11/22,225165,2198,,,3,,720.402707561101,,,,,508,MOZ,2022/03/11,0,19788759,0
Mozambique,3/12/22,225173,2198,,,8,,720.4283031095232,,,,,508,MOZ,2022/03/12,0,19788759,0
Mozambique,3/13/22,225179,2198,,,6,,720.4474997708398,,,,,508,MOZ,2022/03/13,0,19788759,0
Mozambique,3/15/22,225188,2198,,,9,,720.4762947628149,,,,,508,MOZ,2022/03/15,0,19788759,0
Mozambique,3/16/22,225194,2198,,,6,,720.4954914241315,,,,,508,MOZ,2022/03/16,0,19788759,0
Mozambique,3/17/22,225200,2199,,,6,,720.5146880854481,,,,,508,MOZ,2022/03/17,1,19788759,0
Mozambique,3/18/22,225201,2199,,,1,,720.517887529001,,,,,508,MOZ,2022/03/18,0,19788759,0
Mozambique,3/19/22,225206,2199,,,5,,720.5338847467649,,,,,508,MOZ,2022/03/19,0,19788759,0
Mozambique,3/20/22,225210,2200,,,4,,720.546682520976,,,,,508,MOZ,2022/03/20,1,19788759,0
Mozambique,3/21/22,225211,2200,,,1,,720.5498819645287,,,,,508,MOZ,2022/03/21,0,19788759,0
Mozambique,3/22/22,225215,2200,,,4,,720.5626797387398,,,,,508,MOZ,2022/03/22,0,19788759,0
Mozambique,3/23/22,225220,2200,,,5,,720.5786769565037,,,,,508,MOZ,2022/03/23,0,19788759,0
Mozambique,3/24/22,225223,2200,,,3,,720.5882752871621,,,,,508,MOZ,2022/03/24,0,19788759,0
Mozambique,3/25/22,225231,2200,,,8,,720.6138708355843,,,,,508,MOZ,2022/03/25,0,19788759,0
Mozambique,3/26/22,225237,2200,,,6,,720.6330674969009,,,,,508,MOZ,2022/03/26,0,19788759,0
Namibia,2/27/22,157210,4007,,,17,,6187.138811357794,,,,,516,NAM,2022/02/27,0,814463,11699
Namibia,2/28/22,157225,4007,,,15,,6187.729149645246,,,,,516,NAM,2022/02/28,0,814463,0
Namibia,3/2/22,157275,4009,,,50,,6189.696943936753,,,,,516,NAM,2022/03/02,2,814463,0
Namibia,3/3/22,157284,4010,,,9,,6190.051146909225,,,,,516,NAM,2022/03/03,1,814463,0
Namibia,3/4/22,157311,4013,,,27,,6191.113755826639,,,,,516,NAM,2022/03/04,3,814463,0
Namibia,3/5/22,157324,4013,,,13,,6191.625382342431,,,,,516,NAM,2022/03/05,0,814463,0
Namibia,3/6/22,157338,4013,,,14,,6192.176364744053,,,,,516,NAM,2022/03/06,0,814463,0
Namibia,3/7/22,157350,4014,,,12,,6192.648635374015,,,,,516,NAM,2022/03/07,1,814463,0
Namibia,3/8/22,157358,4014,,,8,,6192.9634824606555,,,,,516,NAM,2022/03/08,0,814463,0
Namibia,3/9/22,157366,4014,,,8,,6193.278329547297,,,,,516,NAM,2022/03/09,0,814463,0
Namibia,3/11/22,157383,4014,,,17,,6193.947379606409,,,,,516,NAM,2022/03/11,0,814463,0
Namibia,3/13/22,157438,4014,,,55,,6196.111953327068,,,,,516,NAM,2022/03/13,0,814463,0
Namibia,3/15/22,157458,4014,,,20,,6196.899071043671,,,,,516,NAM,2022/03/15,0,814463,0
Namibia,3/16/22,157471,4014,,,13,,6197.410697559463,,,,,516,NAM,2022/03/16,0,814463,0
Namibia,3/17/22,157489,4014,,,18,,6198.119103504406,,,,,516,NAM,2022/03/17,0,814463,0
Namibia,3/18/22,157503,4014,,,14,,6198.670085906027,,,,,516,NAM,2022/03/18,0,827417,12954
Namibia,3/19/22,157516,4015,,,13,,6199.18171242182,,,,,516,NAM,2022/03/19,1,827417,0
Namibia,3/20/22,157523,4016,,,7,,6199.457203622631,,,,,516,NAM,2022/03/20,1,827417,0
Namibia,3/22/22,157545,4016,,,22,,6200.323033110893,,,,,516,NAM,2022/03/22,0,827417,0
Namibia,3/23/22,157552,4016,,,7,,6200.598524311705,,,,,516,NAM,2022/03/23,0,827417,0
Namibia,3/24/22,157566,4017,,,14,,6201.149506713327,,,,,516,NAM,2022/03/24,1,827417,0
Namibia,3/25/22,157576,4018,,,10,,6201.543065571628,,,,,516,NAM,2022/03/25,1,827417,0
Namibia,3/26/22,157576,4018,,,0,,6201.543065571628,,,,,516,NAM,2022/03/26,0,827417,0
Nepal,2/27/22,976865,11935,,,94,,3352.683657043009,,,,,524,NPL,2022/02/27,1,36970164,41369
Nepal,2/28/22,976984,11936,,,119,,3353.0920751511285,,,,,524,NPL,2022/02/28,1,37125732,155568
Nepal,3/1/22,977076,11938,,,92,,3353.407826965809,,,,,524,NPL,2022/03/01,2,37125732,0
Nepal,3/2/22,977199,11941,,,123,,3353.829973413697,,,,,524,NPL,2022/03/02,3,37125732,0
Nepal,3/3/22,977269,11944,,,70,,3354.07021935965,,,,,524,NPL,2022/03/03,3,37125732,0
Nepal,3/4/22,977380,11945,,,111,,3354.451180788232,,,,,524,NPL,2022/03/04,1,37394448,268716
Nepal,3/5/22,977447,11945,,,67,,3354.6811304793578,,,,,524,NPL,2022/03/05,0,37682900,288452
Nepal,3/6/22,977501,11947,,,54,,3354.8664630662356,,,,,524,NPL,2022/03/06,2,37721886,38986
Nepal,3/7/22,977567,11948,,,66,,3355.09298067242,,,,,524,NPL,2022/03/07,1,37721886,0
Nepal,3/8/22,977641,11949,,,74,,3355.346954958141,,,,,524,NPL,2022/03/08,1,37986668,264782
Nepal,3/9/22,977709,11949,,,68,,3355.580336734209,,,,,524,NPL,2022/03/09,0,38292519,305851
Nepal,3/10/22,977786,11949,,,77,,3355.844607274757,,,,,524,NPL,2022/03/10,0,38292519,0
Nepal,3/11/22,977848,11950,,,62,,3356.0573965411722,,,,,524,NPL,2022/03/11,1,38292519,0
Nepal,3/12/22,977878,11950,,,30,,3356.160359089438,,,,,524,NPL,2022/03/12,0,38292519,0
Nepal,3/13/22,977937,11950,,,59,,3356.3628521010264,,,,,524,NPL,2022/03/13,0,38699896,407377
Nepal,3/14/22,977987,11950,,,50,,3356.5344563481353,,,,,524,NPL,2022/03/14,0,38869051,169155
Nepal,3/15/22,978044,11950,,,57,,3356.7300851898394,,,,,524,NPL,2022/03/15,0,38883962,14911
Nepal,3/16/22,978085,11950,,,41,,3356.870800672469,,,,,524,NPL,2022/03/16,0,38883962,0
Nepal,3/17/22,978107,11950,,,22,,3356.946306541197,,,,,524,NPL,2022/03/17,0,39101413,217451
Nepal,3/18/22,978119,11950,,,12,,3356.9874915605033,,,,,524,NPL,2022/03/18,0,39101413,0
Nepal,3/19/22,978127,11950,,,8,,3357.0149482400407,,,,,524,NPL,2022/03/19,0,39101413,0
Nepal,3/20/22,978155,11950,,,28,,3357.111046618422,,,,,524,NPL,2022/03/20,0,39101413,0
Nepal,3/21/22,978196,11950,,,41,,3357.251762101051,,,,,524,NPL,2022/03/21,0,39101413,0
Nepal,3/22/22,978231,11951,,,35,,3357.3718850740274,,,,,524,NPL,2022/03/22,1,39374392,272979
Nepal,3/23/22,978265,11951,,,34,,3357.4885759620615,,,,,524,NPL,2022/03/23,0,39374392,0
Nepal,3/24/22,978297,11951,,,32,,3357.598402680211,,,,,524,NPL,2022/03/24,0,39551107,176715
Nepal,3/25/22,978309,11951,,,12,,3357.6395876995175,,,,,524,NPL,2022/03/25,0,39551107,0
Nepal,3/26/22,978317,11951,,,8,,3357.667044379055,,,,,524,NPL,2022/03/26,0,39551107,0
Netherlands,2/27/22,6443412,22109,,,28900,,37604.083788657204,,,,,528,NLD,2022/02/27,3,33889026,0
Netherlands,2/28/22,6535520,22163,,,92108,,38141.63081337107,,,,,528,NLD,2022/02/28,54,33889026,0
Netherlands,3/1/22,6572042,22179,,,36522,,38354.7750835387,,,,,528,NLD,2022/03/01,16,33889026,0
Netherlands,3/2/22,6620593,22190,,,48551,,38638.12121630548,,,,,528,NLD,2022/03/02,11,33889026,0
Netherlands,3/3/22,6678954,22199,,,58361,,38978.71901355791,,,,,528,NLD,2022/03/03,9,33921312,32286
Netherlands,3/4/22,6747371,22212,,,68417,,39378.00414394667,,,,,528,NLD,2022/03/04,13,33921312,0
Netherlands,3/5/22,6814578,22221,,,67207,,39770.22765211041,,,,,528,NLD,2022/03/05,9,33942499,21187
Netherlands,3/6/22,6881377,22225,,,66799,,40160.070051292474,,,,,528,NLD,2022/03/06,4,33942499,0
Netherlands,3/7/22,6945837,22225,,,64460,,40536.26192618994,,,,,528,NLD,2022/03/07,0,33942499,0
Netherlands,3/8/22,7012134,22237,,,66297,,40923.17462755633,,,,,528,NLD,2022/03/08,12,33942499,0
Netherlands,3/9/22,7086380,22247,,,74246,,41356.478101705216,,,,,528,NLD,2022/03/09,10,33943469,970
Netherlands,3/10/22,7160898,22288,,,74518,,41791.368981841886,,,,,528,NLD,2022/03/10,41,33943469,0
Netherlands,3/11/22,7230422,22302,,,69524,,42197.11462115885,,,,,528,NLD,2022/03/11,14,33943469,0
Netherlands,3/12/22,7290470,22313,,,60048,,42547.55783716634,,,,,528,NLD,2022/03/12,11,33943469,0
Netherlands,3/13/22,7342812,22321,,,52342,,42853.02844088777,,,,,528,NLD,2022/03/13,8,33943469,0
Netherlands,3/14/22,7388732,22327,,,45920,,43121.01992235367,,,,,528,NLD,2022/03/14,6,33943469,0
Netherlands,3/15/22,7441715,22339,,,52983,,43430.23143503894,,,,,528,NLD,2022/03/15,12,33943469,0
Netherlands,3/16/22,7502102,22350,,,60387,,43782.653072479734,,,,,528,NLD,2022/03/16,11,34001359,57890
Netherlands,3/17/22,7555797,22369,,,53695,,44096.01985378007,,,,,528,NLD,2022/03/17,19,34001359,0
Netherlands,3/18/22,7610310,22388,,,54513,,44414.16052514658,,,,,528,NLD,2022/03/18,19,34001426,67
Netherlands,3/19/22,7651770,22399,,,41460,,44656.12321725408,,,,,528,NLD,2022/03/19,11,34001426,0
Netherlands,3/20/22,7686593,22407,,,34823,,44859.352036049524,,,,,528,NLD,2022/03/20,8,34017698,16272
Netherlands,3/21/22,7718814,22410,,,32221,,45047.39544903542,,,,,528,NLD,2022/03/21,3,34017698,0
Netherlands,3/22/22,7759372,22435,,,40558,,45284.09402275698,,,,,528,NLD,2022/03/22,25,34017698,0
Netherlands,3/23/22,7802160,22451,,,42788,,45533.80699115774,,,,,528,NLD,2022/03/23,16,34017698,0
Netherlands,3/24/22,7841258,22466,,,39098,,45761.98492979784,,,,,528,NLD,2022/03/24,15,34017698,0
Netherlands,3/25/22,7876702,22488,,,35444,,45968.837936528624,,,,,528,NLD,2022/03/25,22,34038677,20979
Netherlands,3/26/22,7904943,22508,,,28241,,46133.65386484043,,,,,528,NLD,2022/03/26,20,34038677,0
New Zealand,2/27/22,86146,56,,,15016,,1786.4337952977387,,,,,554,NZL,2022/02/27,0,10603458,15706
New Zealand,2/28/22,118822,56,,,32676,,2464.045184046478,,,,,554,NZL,2022/02/28,0,10603458,0
